[[-4.52449799e+01 -2.39091869e-02]
 [ 3.13223410e+00  2.58325711e-02]
 [ 3.44034004e+00  2.66042817e-02]
 [ 3.74834847e+00  2.72934251e-02]
 [ 4.05625725e+00  2.78934557e-02]
 [ 4.36406231e+00  2.83978302e-02]
 [ 4.67176199e+00  2.88000032e-02]
 [ 4.97935295e+00  2.90934276e-02]
 [ 5.28683090e+00  2.92734616e-02]
 [ 5.59418869e+00  2.93430611e-02]
 [ 5.90141726e+00  2.93070860e-02]
 [ 6.20850801e+00  2.91703939e-02]
 [ 6.51545286e+00  2.89378427e-02]
 [ 6.82224274e+00  2.86142938e-02]
 [ 7.12886858e+00  2.82046031e-02]
 [ 7.43532276e+00  2.77136303e-02]
 [ 7.74159575e+00  2.71462332e-02]
 [ 8.04767895e+00  2.65072715e-02]
 [ 8.35356426e+00  2.58016028e-02]
 [ 8.65924263e+00  2.50340868e-02]
 [ 8.96470547e+00  2.42095795e-02]
 [ 9.26994514e+00  2.33329423e-02]
 [ 9.57495117e+00  2.24090330e-02]
 [ 9.87971592e+00  2.14427095e-02]
 [ 1.01842299e+01  2.04388294e-02]
 [ 1.04884863e+01  1.94022544e-02]
 [ 1.07924747e+01  1.83378402e-02]
 [ 1.10961876e+01  1.72504466e-02]
 [ 1.13996153e+01  1.61449313e-02]
 [ 1.17027502e+01  1.50261540e-02]
 [ 1.20055828e+01  1.38989724e-02]
 [ 1.23081055e+01  1.27682453e-02]
 [ 1.26103086e+01  1.16388323e-02]
 [ 1.29121838e+01  1.05155902e-02]
 [ 1.32137222e+01  9.40337777e-03]
 [ 1.35149155e+01  8.30705557e-03]
 [ 1.38157549e+01  7.23147951e-03]
 [ 1.41162329e+01  6.18151017e-03]
 [ 1.44163389e+01  5.16200485e-03]
 [ 1.47160654e+01  4.17782273e-03]
 [ 1.50154123e+01  3.23282205e-03]
 [ 1.53144188e+01  2.32686056e-03]
 [ 1.56131315e+01  1.45879586e-03]
 [ 1.59115973e+01  6.27485453e-04]
 [ 1.62098637e+01 -1.68212995e-04]
 [ 1.65079784e+01 -9.29441943e-04]
 [ 1.68059864e+01 -1.65734382e-03]
 [ 1.71039391e+01 -2.35306099e-03]
 [ 1.74018803e+01 -3.01773590e-03]
 [ 1.76998596e+01 -3.65251116e-03]
 [ 1.79979229e+01 -4.25852882e-03]
 [ 1.82961178e+01 -4.83693182e-03]
 [ 1.85944901e+01 -5.38886199e-03]
 [ 1.88930893e+01 -5.91546204e-03]
 [ 1.91919613e+01 -6.41787425e-03]
 [ 1.94911537e+01 -6.89724134e-03]
 [ 1.97907162e+01 -7.35470513e-03]
 [ 2.00906906e+01 -7.79140880e-03]
 [ 2.03911285e+01 -8.20849463e-03]
 [ 2.06920757e+01 -8.60710442e-03]
 [ 2.09935818e+01 -8.98838136e-03]
 [ 2.12956905e+01 -9.35346726e-03]
 [ 2.15984497e+01 -9.70350485e-03]
 [ 2.19019089e+01 -1.00396369e-02]
 [ 2.22061119e+01 -1.03630051e-02]
 [ 2.25111103e+01 -1.06747523e-02]
 [ 2.28169479e+01 -1.09760202e-02]
 [ 2.31236725e+01 -1.12679526e-02]
 [ 2.34313335e+01 -1.15516912e-02]
 [ 2.37399769e+01 -1.18283778e-02]
 [ 2.40496483e+01 -1.20991552e-02]
 [ 2.43603973e+01 -1.23651670e-02]
 [ 2.46722431e+01 -1.26268473e-02]
 [ 2.49850979e+01 -1.28818061e-02]
 [ 2.52988472e+01 -1.31269470e-02]
 [ 2.56133785e+01 -1.33591723e-02]
 [ 2.59285755e+01 -1.35753844e-02]
 [ 2.62443237e+01 -1.37724858e-02]
 [ 2.65605106e+01 -1.39473807e-02]
 [ 2.68770180e+01 -1.40969716e-02]
 [ 2.71937351e+01 -1.42181600e-02]
 [ 2.75105457e+01 -1.43078500e-02]
 [ 2.78273354e+01 -1.43629443e-02]
 [ 2.81439896e+01 -1.43803451e-02]
 [ 2.84603939e+01 -1.43569559e-02]
 [ 2.87764359e+01 -1.42896781e-02]
 [ 2.90919971e+01 -1.41754169e-02]
 [ 2.94069672e+01 -1.40110739e-02]
 [ 2.97212296e+01 -1.37935514e-02]
 [ 3.00346699e+01 -1.35197528e-02]
 [ 3.03471718e+01 -1.31865805e-02]
 [ 3.06586246e+01 -1.27909379e-02]
 [ 3.09689121e+01 -1.23297274e-02]
 [ 3.12779198e+01 -1.17998524e-02]
 [ 3.15855331e+01 -1.11982143e-02]
 [ 3.18916397e+01 -1.05217183e-02]
 [ 3.21961212e+01 -9.76726506e-03]
 [ 3.24988632e+01 -8.93175788e-03]
 [ 3.27997551e+01 -8.01210012e-03]
 [ 3.30986824e+01 -7.00519467e-03]
 [ 3.33955269e+01 -5.90794394e-03]
 [ 3.36901741e+01 -4.71725082e-03]
 [ 3.39825134e+01 -3.43001820e-03]
 [ 3.42724266e+01 -2.04314897e-03]
 [ 3.45598221e+01 -5.54761093e-04]
 [ 3.48446770e+01  1.03216525e-03]
 [ 3.51269836e+01  2.71343486e-03]
 [ 3.54067497e+01  4.48485231e-03]
 [ 3.56839638e+01  6.34222291e-03]
 [ 3.59586296e+01  8.28135014e-03]
 [ 3.62307434e+01  1.02980398e-02]
 [ 3.65002975e+01  1.23880953e-02]
 [ 3.67672997e+01  1.45473229e-02]
 [ 3.70317383e+01  1.67715270e-02]
 [ 3.72936172e+01  1.90565102e-02]
 [ 3.75529289e+01  2.13980805e-02]
 [ 3.78096771e+01  2.37920396e-02]
 [ 3.80638542e+01  2.62341928e-02]
 [ 3.83154602e+01  2.87203472e-02]
 [ 3.85644913e+01  3.12463045e-02]
 [ 3.88109474e+01  3.38078700e-02]
 [ 3.90548248e+01  3.64008509e-02]
 [ 3.92961235e+01  3.90210487e-02]
 [ 3.95348358e+01  4.16642688e-02]
 [ 3.97709656e+01  4.43263166e-02]
 [ 4.00045090e+01  4.70029972e-02]
 [ 4.02354584e+01  4.96901125e-02]
 [ 4.04638176e+01  5.23834713e-02]
 [ 4.06895828e+01  5.50788753e-02]
 [ 4.09127502e+01  5.77721335e-02]
 [ 4.11333160e+01  6.04590438e-02]
 [ 4.13512840e+01  6.31354153e-02]
 [ 4.15666466e+01  6.57970533e-02]
 [ 4.17793999e+01  6.84397593e-02]
 [ 4.19895477e+01  7.10593387e-02]
 [ 4.21970863e+01  7.36515969e-02]
 [ 4.24020119e+01  7.62137398e-02]
 [ 4.26043510e+01  7.87485987e-02]
 [ 4.28041267e+01  8.12603831e-02]
 [ 4.30013657e+01  8.37533399e-02]
 [ 4.31960869e+01  8.62316713e-02]
 [ 4.33883209e+01  8.86996239e-02]
 [ 4.35780907e+01  9.11614075e-02]
 [ 4.37654190e+01  9.36212614e-02]
 [ 4.39503326e+01  9.60833952e-02]
 [ 4.41328583e+01  9.85520557e-02]
 [ 4.43130188e+01  1.01031445e-01]
 [ 4.44908371e+01  1.03525810e-01]
 [ 4.46663399e+01  1.06039360e-01]
 [ 4.48395538e+01  1.08576328e-01]
 [ 4.50105019e+01  1.11140937e-01]
 [ 4.51792068e+01  1.13737419e-01]
 [ 4.53456955e+01  1.16370000e-01]
 [ 4.55099945e+01  1.19042896e-01]
 [ 4.56721268e+01  1.21760331e-01]
 [ 4.58321152e+01  1.24526545e-01]] [[-4.60503159e+01  2.92644892e-02]
 [-4.58694611e+01  3.63233611e-02]
 [-4.56872749e+01  4.33386154e-02]
 [-4.55037079e+01  5.02910390e-02]
 [-4.53186951e+01  5.71614280e-02]
 [-4.51321793e+01  6.39305636e-02]
 [-4.49441071e+01  7.05792382e-02]
 [-4.47544136e+01  7.70882368e-02]
 [-4.45630417e+01  8.34383592e-02]
 [-4.43699379e+01  8.96103829e-02]
 [-4.41750412e+01  9.55850929e-02]
 [-4.39782906e+01  1.01343296e-01]
 [-4.37796326e+01  1.06865764e-01]
 [-4.35790062e+01  1.12133294e-01]
 [-4.33763542e+01  1.17126673e-01]
 [-4.31716156e+01  1.21826693e-01]
 [-4.29647369e+01  1.26214132e-01]
 [-4.27556572e+01  1.30269796e-01]
 [-4.25443192e+01  1.33974463e-01]
 [-4.23306618e+01  1.37308910e-01]
 [-4.21146317e+01  1.40253961e-01]
 [-4.18961792e+01  1.42795846e-01]
 [-4.16753120e+01  1.44942805e-01]
 [-4.14520454e+01  1.46708533e-01]
 [-4.12264023e+01  1.48106709e-01]
 [-4.09984016e+01  1.49151042e-01]
 [-4.07680550e+01  1.49855211e-01]
 [-4.05353889e+01  1.50232941e-01]
 [-4.03004150e+01  1.50297895e-01]
 [-4.00631561e+01  1.50063783e-01]
 [-3.98236313e+01  1.49544299e-01]
 [-3.95818558e+01  1.48753136e-01]
 [-3.93378487e+01  1.47703990e-01]
 [-3.90916328e+01  1.46410555e-01]
 [-3.88432198e+01  1.44886538e-01]
 [-3.85926323e+01  1.43145621e-01]
 [-3.83398857e+01  1.41201496e-01]
 [-3.80850029e+01  1.39067858e-01]
 [-3.78279991e+01  1.36758432e-01]
 [-3.75688934e+01  1.34286866e-01]
 [-3.73077011e+01  1.31666899e-01]
 [-3.70444489e+01  1.28912196e-01]
 [-3.67791481e+01  1.26036465e-01]
 [-3.65118179e+01  1.23053402e-01]
 [-3.62424812e+01  1.19976692e-01]
 [-3.59711533e+01  1.16820045e-01]
 [-3.56978493e+01  1.13597140e-01]
 [-3.54225922e+01  1.10321686e-01]
 [-3.51454010e+01  1.07007377e-01]
 [-3.48662910e+01  1.03667893e-01]
 [-3.45852852e+01  1.00316949e-01]
 [-3.43023949e+01  9.69682261e-02]
 [-3.40176430e+01  9.36354250e-02]
 [-3.37310600e+01  9.03303325e-02]
 [-3.34427071e+01  8.70570838e-02]
 [-3.31526680e+01  8.38179141e-02]
 [-3.28610191e+01  8.06150511e-02]
 [-3.25678329e+01  7.74507299e-02]
 [-3.22731895e+01  7.43271708e-02]
 [-3.19771709e+01  7.12466091e-02]
 [-3.16798496e+01  6.82112798e-02]
 [-3.13813038e+01  6.52234107e-02]
 [-3.10816097e+01  6.22852221e-02]
 [-3.07808475e+01  5.93989566e-02]
 [-3.04790936e+01  5.65668382e-02]
 [-3.01764259e+01  5.37910983e-02]
 [-2.98729210e+01  5.10739721e-02]
 [-2.95686550e+01  4.84176800e-02]
 [-2.92637081e+01  4.58244607e-02]
 [-2.89581566e+01  4.32965420e-02]
 [-2.86520786e+01  4.08361517e-02]
 [-2.83455486e+01  3.84455211e-02]
 [-2.80386486e+01  3.61268818e-02]
 [-2.77314510e+01  3.38824615e-02]
 [-2.74240379e+01  3.17144953e-02]
 [-2.71164837e+01  2.96252090e-02]
 [-2.68088684e+01  2.76168343e-02]
 [-2.65012665e+01  2.56916005e-02]
 [-2.61937580e+01  2.38517374e-02]
 [-2.58864174e+01  2.20994782e-02]
 [-2.55793247e+01  2.04370487e-02]
 [-2.52725563e+01  1.88666843e-02]
 [-2.49661903e+01  1.73906107e-02]
 [-2.46603050e+01  1.60110593e-02]
 [-2.43549747e+01  1.47302626e-02]
 [-2.40502605e+01  1.35493604e-02]
 [-2.37461452e+01  1.24651445e-02]
 [-2.34425964e+01  1.14733186e-02]
 [-2.31395760e+01  1.05695855e-02]
 [-2.28370533e+01  9.74964909e-03]
 [-2.25349922e+01  9.00921132e-03]
 [-2.22333565e+01  8.34397785e-03]
 [-2.19321136e+01  7.74965016e-03]
 [-2.16312275e+01  7.22193206e-03]
 [-2.13306656e+01  6.75652688e-03]
 [-2.10303917e+01  6.34913798e-03]
 [-2.07303696e+01  5.99546870e-03]
 [-2.04305687e+01  5.69122238e-03]
 [-2.01309528e+01  5.43210190e-03]
 [-1.98314857e+01  5.21381106e-03]
 [-1.95321331e+01  5.03205275e-03]
 [-1.92328625e+01  4.88253077e-03]
 [-1.89336376e+01  4.76094801e-03]
 [-1.86344261e+01  4.66300827e-03]
 [-1.83351898e+01  4.58441395e-03]
 [-1.80358963e+01  4.52086935e-03]
 [-1.77365093e+01  4.46807733e-03]
 [-1.74369984e+01  4.42174124e-03]
 [-1.71373234e+01  4.37756442e-03]
 [-1.68374538e+01  4.33125021e-03]
 [-1.65373535e+01  4.27850150e-03]
 [-1.62369881e+01  4.21502208e-03]
 [-1.59363222e+01  4.13651532e-03]
 [-1.56353226e+01  4.03868407e-03]
 [-1.53339539e+01  3.91723216e-03]
 [-1.50321817e+01  3.76786268e-03]
 [-1.47299719e+01  3.58627876e-03]
 [-1.44272976e+01  3.36955744e-03]
 [-1.41241665e+01  3.12026823e-03]
 [-1.38205938e+01  2.84235529e-03]
 [-1.35165968e+01  2.53976136e-03]
 [-1.32121906e+01  2.21643038e-03]
 [-1.29073925e+01  1.87630544e-03]
 [-1.26022158e+01  1.52333011e-03]
 [-1.22966785e+01  1.16144796e-03]
 [-1.19907961e+01  7.94602267e-04]
 [-1.16845837e+01  4.26736486e-04]
 [-1.13780584e+01  6.17940677e-05]
 [-1.10712357e+01 -2.96281534e-04]
 [-1.07641315e+01 -6.43546926e-04]
 [-1.04567623e+01 -9.76058654e-04]
 [-1.01491423e+01 -1.28987327e-03]
 [-9.84128952e+00 -1.58104731e-03]
 [-9.53321838e+00 -1.84563745e-03]
 [-9.22494507e+00 -2.07970012e-03]
 [-8.91648674e+00 -2.27929209e-03]
 [-8.60785770e+00 -2.44046957e-03]
 [-8.29907417e+00 -2.55928957e-03]
 [-7.99015331e+00 -2.63180817e-03]
 [-7.68111038e+00 -2.65408237e-03]
 [-7.37196064e+00 -2.62216851e-03]
 [-7.06272078e+00 -2.53212336e-03]
 [-6.75340652e+00 -2.38000322e-03]
 [-6.44403362e+00 -2.16186466e-03]
 [-6.13461828e+00 -1.87376444e-03]
 [-5.82517624e+00 -1.51175901e-03]
 [-5.51572371e+00 -1.07190490e-03]
 [-5.20627642e+00 -5.50258846e-04]
 [-4.89685011e+00  5.71227320e-05]
 [-4.58745861e+00  7.52439199e-04]
 [-4.27810621e+00  1.53091375e-03]
 [-3.96879435e+00  2.38602562e-03]
 [-3.65952539e+00  3.31125408e-03]
 [-3.35030103e+00  4.30007838e-03]
 [-3.04112291e+00  5.34597738e-03]
 [-2.73199320e+00  6.44243043e-03]
 [-2.42291355e+00  7.58291688e-03]
 [-2.11388588e+00  8.76091514e-03]
 [-1.80491197e+00  9.96990595e-03]
 [-1.49599385e+00  1.12033673e-02]
 [-1.18713331e+00  1.24547789e-02]
 [-8.78332138e-01  1.37176197e-02]
 [-5.69592237e-01  1.49853695e-02]
 [-2.60915488e-01  1.62515063e-02]
 [ 4.76962589e-02  1.75095107e-02]
 [ 3.56241167e-01  1.87528599e-02]
 [ 6.64717317e-01  1.99750345e-02]
 [ 9.73122954e-01  2.11695153e-02]
 [ 1.28145611e+00  2.23297775e-02]
 [ 1.58971500e+00  2.34493036e-02]
 [ 1.89789772e+00  2.45215725e-02]
 [ 2.20600247e+00  2.55400613e-02]
 [ 2.51402736e+00  2.64982507e-02]
 [ 2.82197046e+00  2.73896195e-02]
 [ 3.12982988e+00  2.82076485e-02]
 [ 3.43760395e+00  2.89458148e-02]
 [ 3.74529076e+00  2.95975972e-02]
 [ 4.05288839e+00  3.01564783e-02]
 [ 4.36039495e+00  3.06159332e-02]
 [ 4.66780853e+00  3.09694428e-02]
 [ 4.97512770e+00  3.12104877e-02]
 [ 5.28234863e+00  3.13344784e-02]
 [ 5.58946466e+00  3.13445479e-02]
 [ 5.89646673e+00  3.12457681e-02]
 [ 6.20334625e+00  3.10432091e-02]
 [ 6.51009464e+00  3.07419356e-02]
 [ 6.81670332e+00  3.03470194e-02]
 [ 7.12316322e+00  2.98635270e-02]
 [ 7.42946577e+00  2.92965285e-02]
 [ 7.73560286e+00  2.86510922e-02]
 [ 8.04156494e+00  2.79322844e-02]
 [ 8.34734440e+00  2.71451771e-02]
 [ 8.65293217e+00  2.62948349e-02]
 [ 8.95831871e+00  2.53863297e-02]
 [ 9.26349735e+00  2.44247299e-02]
 [ 9.56845760e+00  2.34151036e-02]
 [ 9.87319183e+00  2.23625172e-02]
 [ 1.01776905e+01  2.12720428e-02]
 [ 1.04819460e+01  2.01487448e-02]
 [ 1.07859488e+01  1.89976953e-02]
 [ 1.10896902e+01  1.78239625e-02]
 [ 1.13931627e+01  1.66326128e-02]
 [ 1.16963568e+01  1.54287172e-02]
 [ 1.19992638e+01  1.42173432e-02]
 [ 1.23018751e+01  1.30035589e-02]
 [ 1.26041822e+01  1.17924325e-02]
 [ 1.29061766e+01  1.05890343e-02]
 [ 1.32078495e+01  9.39843152e-03]
 [ 1.35091925e+01  8.22569337e-03]
 [ 1.38101959e+01  7.07588810e-03]
 [ 1.41108522e+01  5.95408445e-03]
 [ 1.44111519e+01  4.86535067e-03]
 [ 1.47110872e+01  3.81475547e-03]
 [ 1.50106583e+01  2.80634337e-03]
 [ 1.53099022e+01  1.84006139e-03]
 [ 1.56088648e+01  9.14832926e-04]
 [ 1.59075918e+01  2.95809350e-05]
 [ 1.62061310e+01 -8.16771411e-04]
 [ 1.65045280e+01 -1.62530108e-03]
 [ 1.68028278e+01 -2.39708484e-03]
 [ 1.71010780e+01 -3.13319964e-03]
 [ 1.73993244e+01 -3.83472233e-03]
 [ 1.76976147e+01 -4.50272998e-03]
 [ 1.79959908e+01 -5.13829943e-03]
 [ 1.82945042e+01 -5.74250706e-03]
 [ 1.85931969e+01 -6.31643040e-03]
 [ 1.88921165e+01 -6.86114654e-03]
 [ 1.91913109e+01 -7.37773161e-03]
 [ 1.94908237e+01 -7.86726270e-03]
 [ 1.97907028e+01 -8.33081733e-03]
 [ 2.00909939e+01 -8.76947120e-03]
 [ 2.03917427e+01 -9.18430183e-03]
 [ 2.06929970e+01 -9.57638677e-03]
 [ 2.09948006e+01 -9.94680263e-03]
 [ 2.12972031e+01 -1.02966251e-02]
 [ 2.16002464e+01 -1.06269326e-02]
 [ 2.19039803e+01 -1.09388009e-02]
 [ 2.22084484e+01 -1.12333084e-02]
 [ 2.25136986e+01 -1.15115298e-02]
 [ 2.28197765e+01 -1.17745437e-02]
 [ 2.31267281e+01 -1.20234266e-02]
 [ 2.34345989e+01 -1.22592552e-02]
 [ 2.37434387e+01 -1.24831060e-02]
 [ 2.40532894e+01 -1.26960566e-02]
 [ 2.43641987e+01 -1.28991837e-02]
 [ 2.46761875e+01 -1.30929314e-02]
 [ 2.49891682e+01 -1.32752182e-02]
 [ 2.53030262e+01 -1.34433294e-02]
 [ 2.56176510e+01 -1.35945501e-02]
 [ 2.59329262e+01 -1.37261655e-02]
 [ 2.62487411e+01 -1.38354609e-02]
 [ 2.65649796e+01 -1.39197223e-02]
 [ 2.68815327e+01 -1.39762340e-02]
 [ 2.71982822e+01 -1.40022822e-02]
 [ 2.75151196e+01 -1.39951520e-02]
 [ 2.78319283e+01 -1.39521295e-02]
 [ 2.81485958e+01 -1.38704982e-02]
 [ 2.84650097e+01 -1.37475459e-02]
 [ 2.87810574e+01 -1.35805560e-02]
 [ 2.90966225e+01 -1.33668156e-02]
 [ 2.94115944e+01 -1.31036080e-02]
 [ 2.97258587e+01 -1.27882212e-02]
 [ 3.00393028e+01 -1.24179376e-02]
 [ 3.03518143e+01 -1.19900452e-02]
 [ 3.06632767e+01 -1.15018273e-02]
 [ 3.09735813e+01 -1.09505709e-02]
 [ 3.12826099e+01 -1.03335604e-02]
 [ 3.15902538e+01 -9.64808185e-03]
 [ 3.18963966e+01 -8.89142044e-03]
 [ 3.22009277e+01 -8.06086045e-03]
 [ 3.25037308e+01 -7.15368940e-03]
 [ 3.28046913e+01 -6.16719062e-03]
 [ 3.31037025e+01 -5.09865070e-03]
 [ 3.34006462e+01 -3.94535437e-03]
 [ 3.36954117e+01 -2.70458730e-03]
 [ 3.39878807e+01 -1.37363479e-03]
 [ 3.42779465e+01  5.02175753e-05]
 [ 3.45655098e+01  1.56858994e-03]
 [ 3.48505516e+01  3.17872316e-03]
 [ 3.51330681e+01  4.87676403e-03]
 [ 3.54130554e+01  6.65885815e-03]
 [ 3.56905098e+01  8.52115266e-03]
 [ 3.59654312e+01  1.04597928e-02]
 [ 3.62378159e+01  1.24709262e-02]
 [ 3.65076561e+01  1.45506980e-02]
 [ 3.67749557e+01  1.66952554e-02]
 [ 3.70397034e+01  1.89007446e-02]
 [ 3.73019066e+01  2.11633109e-02]
 [ 3.75615501e+01  2.34791022e-02]
 [ 3.78186417e+01  2.58442648e-02]
 [ 3.80731735e+01  2.82549448e-02]
 [ 3.83251419e+01  3.07072867e-02]
 [ 3.85745430e+01  3.31974365e-02]
 [ 3.88213768e+01  3.57215479e-02]
 [ 3.90656395e+01  3.82757559e-02]
 [ 3.93073235e+01  4.08562161e-02]
 [ 3.95464325e+01  4.34590690e-02]
 [ 3.97829628e+01  4.60804626e-02]
 [ 4.00169029e+01  4.87165451e-02]
 [ 4.02482605e+01  5.13634644e-02]
 [ 4.04770241e+01  5.40173613e-02]
 [ 4.07031975e+01  5.66743836e-02]
 [ 4.09267731e+01  5.93306795e-02]
 [ 4.11477470e+01  6.19823970e-02]
 [ 4.13661194e+01  6.46256804e-02]
 [ 4.15818863e+01  6.72566742e-02]
 [ 4.17950439e+01  6.98715225e-02]
 [ 4.20055923e+01  7.24663809e-02]
 [ 4.22135239e+01  7.50373900e-02]
 [ 4.24188385e+01  7.75820091e-02]
 [ 4.26215630e+01  8.01029801e-02]
 [ 4.28217201e+01  8.26043412e-02]
 [ 4.30193329e+01  8.50901529e-02]
 [ 4.32144241e+01  8.75644609e-02]
 [ 4.34070244e+01  9.00313109e-02]
 [ 4.35971565e+01  9.24947485e-02]
 [ 4.37848473e+01  9.49588344e-02]
 [ 4.39701157e+01  9.74276140e-02]
 [ 4.41529922e+01  9.99051332e-02]
 [ 4.43334999e+01  1.02395438e-01]
 [ 4.45116653e+01  1.04902588e-01]
 [ 4.46875114e+01  1.07430629e-01]
 [ 4.48610649e+01  1.09983608e-01]
 [ 4.50323486e+01  1.12565570e-01]
 [ 4.52013893e+01  1.15180574e-01]
 [ 4.53682098e+01  1.17832668e-01]
 [ 4.55328369e+01  1.20525889e-01]
 [ 4.56952972e+01  1.23264305e-01]
 [ 4.58556099e+01  1.26051947e-01]] [[-4.60702019e+01  3.06348894e-02]
 [-4.58893471e+01  3.76811028e-02]
 [-4.57071686e+01  4.46814671e-02]
 [-4.55236130e+01  5.16164303e-02]
 [-4.53386116e+01  5.84664531e-02]
 [-4.51521111e+01  6.52119890e-02]
 [-4.49640503e+01  7.18334913e-02]
 [-4.47743721e+01  7.83114135e-02]
 [-4.45830154e+01  8.46262202e-02]
 [-4.43899193e+01  9.07583609e-02]
 [-4.41950302e+01  9.66882929e-02]
 [-4.39982834e+01  1.02396466e-01]
 [-4.37996216e+01  1.07863337e-01]
 [-4.35989876e+01  1.13069370e-01]
 [-4.33963165e+01  1.17995009e-01]
 [-4.31915550e+01  1.22620717e-01]
 [-4.29846420e+01  1.26926944e-01]
 [-4.27755203e+01  1.30894154e-01]
 [-4.25641289e+01  1.34502798e-01]
 [-4.23504066e+01  1.37733325e-01]
 [-4.21342926e+01  1.40566185e-01]
 [-4.19157486e+01  1.42987534e-01]
 [-4.16947746e+01  1.45006210e-01]
 [-4.14713898e+01  1.46636754e-01]
 [-4.12456131e+01  1.47893667e-01]
 [-4.10174637e+01  1.48791522e-01]
 [-4.07869606e+01  1.49344817e-01]
 [-4.05541229e+01  1.49568081e-01]
 [-4.03189659e+01  1.49475873e-01]
 [-4.00815086e+01  1.49082690e-01]
 [-3.98417740e+01  1.48403078e-01]
 [-3.95997772e+01  1.47451580e-01]
 [-3.93555374e+01  1.46242693e-01]
 [-3.91090736e+01  1.44790977e-01]
 [-3.88604050e+01  1.43110946e-01]
 [-3.86095505e+01  1.41217142e-01]
 [-3.83565254e+01  1.39124081e-01]
 [-3.81013527e+01  1.36846319e-01]
 [-3.78440475e+01  1.34398341e-01]
 [-3.75846291e+01  1.31794721e-01]
 [-3.73231163e+01  1.29049972e-01]
 [-3.70595284e+01  1.26178622e-01]
 [-3.67938881e+01  1.23195201e-01]
 [-3.65262070e+01  1.20114245e-01]
 [-3.62565041e+01  1.16950281e-01]
 [-3.59848022e+01  1.13717839e-01]
 [-3.57111206e+01  1.10431448e-01]
 [-3.54354706e+01  1.07105635e-01]
 [-3.51578789e+01  1.03754938e-01]
 [-3.48783607e+01  1.00393884e-01]
 [-3.45969353e+01  9.70370024e-02]
 [-3.43136177e+01  9.36988220e-02]
 [-3.40284348e+01  9.03938785e-02]
 [-3.37414055e+01  8.71344656e-02]
 [-3.34526024e+01  8.39239657e-02]
 [-3.31621056e+01  8.07635263e-02]
 [-3.28699913e+01  7.76542947e-02]
 [-3.25763397e+01  7.45974332e-02]
 [-3.22812271e+01  7.15940744e-02]
 [-3.19847298e+01  6.86453804e-02]
 [-3.16869278e+01  6.57524988e-02]
 [-3.13879013e+01  6.29165694e-02]
 [-3.10877247e+01  6.01387545e-02]
 [-3.07864799e+01  5.74201979e-02]
 [-3.04842434e+01  5.47620468e-02]
 [-3.01810932e+01  5.21654561e-02]
 [-2.98771095e+01  4.96315695e-02]
 [-2.95723667e+01  4.71615419e-02]
 [-2.92669468e+01  4.47565205e-02]
 [-2.89609261e+01  4.24176529e-02]
 [-2.86543827e+01  4.01460938e-02]
 [-2.83473949e+01  3.79429869e-02]
 [-2.80400410e+01  3.58094871e-02]
 [-2.77324009e+01  3.37467380e-02]
 [-2.74245491e+01  3.17558944e-02]
 [-2.71165676e+01  2.98381057e-02]
 [-2.68085346e+01  2.79945172e-02]
 [-2.65005245e+01  2.62262821e-02]
 [-2.61926193e+01  2.45345496e-02]
 [-2.58848953e+01  2.29204670e-02]
 [-2.55774307e+01  2.13851854e-02]
 [-2.52703037e+01  1.99298542e-02]
 [-2.49635944e+01  1.85556244e-02]
 [-2.46573792e+01  1.72636416e-02]
 [-2.43517361e+01  1.60550606e-02]
 [-2.40467243e+01  1.49302613e-02]
 [-2.37423306e+01  1.38865681e-02]
 [-2.34385147e+01  1.29205380e-02]
 [-2.31352463e+01  1.20287286e-02]
 [-2.28324871e+01  1.12076961e-02]
 [-2.25302048e+01  1.04539981e-02]
 [-2.22283611e+01  9.76419169e-03]
 [-2.19269218e+01  9.13483463e-03]
 [-2.16258526e+01  8.56248289e-03]
 [-2.13251190e+01  8.04369524e-03]
 [-2.10246830e+01  7.57502718e-03]
 [-2.07245121e+01  7.15303700e-03]
 [-2.04245701e+01  6.77428162e-03]
 [-2.01248226e+01  6.43531838e-03]
 [-1.98252335e+01  6.13270374e-03]
 [-1.95257683e+01  5.86299552e-03]
 [-1.92263908e+01  5.62275108e-03]
 [-1.89270687e+01  5.40852686e-03]
 [-1.86277618e+01  5.21688070e-03]
 [-1.83284397e+01  5.04436949e-03]
 [-1.80290661e+01  4.88755014e-03]
 [-1.77296028e+01  4.74298047e-03]
 [-1.74300194e+01  4.60721692e-03]
 [-1.71302776e+01  4.47681732e-03]
 [-1.68303432e+01  4.34833812e-03]
 [-1.65301800e+01  4.21833759e-03]
 [-1.62297535e+01  4.08337172e-03]
 [-1.59290304e+01  3.93999834e-03]
 [-1.56279736e+01  3.78477434e-03]
 [-1.53265476e+01  3.61425709e-03]
 [-1.50247183e+01  3.42500373e-03]
 [-1.47224493e+01  3.21357138e-03]
 [-1.44197159e+01  2.97766761e-03]
 [-1.41165247e+01  2.71960138e-03]
 [-1.38128929e+01  2.44283210e-03]
 [-1.35088367e+01  2.15081917e-03]
 [-1.32043734e+01  1.84702198e-03]
 [-1.28995180e+01  1.53489993e-03]
 [-1.25942888e+01  1.21791230e-03]
 [-1.22887011e+01  8.99518491e-04]
 [-1.19827719e+01  5.83177956e-04]
 [-1.16765184e+01  2.72349978e-04]
 [-1.13699560e+01 -2.95060163e-05]
 [-1.10631027e+01 -3.18930659e-04]
 [-1.07559738e+01 -5.92464581e-04]
